SAUID,system,dia_mm,year,length_m
22558,汚水,150.0,,17.982392832986985
22559,汚水,150.0,,17.102870051547367
22560,汚水,150.0,,2.788798486802008
22561,汚水,150.0,,23.694838530786896
22562,汚水,150.0,,24.58943008692952
22563,汚水,150.0,,25.467060234750132
22564,汚水,150.0,,25.326189310662617
22565,汚水,150.0,,27.48643349000704
22566,汚水,150.0,,48.01812609837987
22567,汚水,150.0,,51.252984000927505
22568,汚水,200.0,,45.28331618819722
22569,雨水,800.0,,10.466336512835932
22570,雨水,800.0,,9.90657014309849
22571,雨水,800.0,,9.240933123876557
22572,雨水,800.0,,14.229479716418092
22573,雨水,700.0,,14.813224530803668
22574,雨水,700.0,,62.562850990027336
22575,雨水,600.0,,82.88309748677094
22576,雨水,,,41.435012879105656
22577,雨水,2000.0,2006.0,7.554845994459362
22578,雨水,2000.0,2006.0,28.332266499522344
22579,雨水,2000.0,2006.0,4.581189801788271
22580,雨水,450.0,2006.0,41.529984691975606
22581,雨水,8100.0,,10.198299122882334
22582,雨水,2500.0,,98.72624354777163
22583,雨水,350.0,,4.746846216170656
22584,雨水,600.0,,10.815078825417595
22585,雨水,800.0,,11.637030494263268
22586,雨水,2500.0,,22.841257780605524
22587,雨水,300.0,,9.316334472317866
22588,雨水,1000.0,,7.20899389651164
22589,雨水,1000.0,,29.47043720408524
22590,雨水,2500.0,,33.30263178789476
22591,雨水,600.0,,12.391787320648556
22592,雨水,600.0,,20.374273017701128
22593,雨水,2500.0,,14.08328832339469
22594,雨水,600.0,,48.22379326639958
22595,雨水,600.0,,36.360799138632885
22596,雨水,2600.0,,29.46859060084495
22597,雨水,2600.0,,17.030843343766733
22598,雨水,2000.0,,24.1818647908809
22728,汚水,150.0,,29.999928133249295
22676,汚水,150.0,,52.12201108936144
22677,汚水,150.0,,24.490407795701422
22678,汚水,150.0,,27.306126583612752
22640,汚水,150.0,,34.902960977546485
22641,汚水,150.0,,50.880193759461655
22642,汚水,150.0,,3.707646692982843
22643,汚水,150.0,,23.117661841104223
22644,汚水,150.0,,34.305872281583376
22645,汚水,150.0,,2.85537037878219
22706,汚水,150.0,,31.40069720564255
22719,汚水,150.0,,28.614877686272205
22707,汚水,150.0,,35.391506000724796
22709,汚水,150.0,,4.501729667582819
22710,汚水,150.0,,37.50070252675865
22708,汚水,150.0,,39.19822043154401
22711,汚水,150.0,,6.935618573721895
22712,汚水,150.0,,9.243714080390601
22726,汚水,150.0,,31.57547999635169
22713,汚水,150.0,,40.30557525950917
22723,汚水,150.0,,32.80760773051141
22724,汚水,150.0,,85.05564402202275
22714,汚水,150.0,,15.611991961301202
22673,汚水,150.0,,48.1651421050546
22660,汚水,150.0,,45.74156150591935
22661,汚水,150.0,,12.180538945390657
22662,汚水,150.0,,15.74616223084349
22663,汚水,150.0,,40.50815633918447
22664,汚水,150.0,,8.386090924856314
22665,汚水,250.0,1991.0,26.72252147533153
22667,汚水,150.0,,6.637647550149847
22668,汚水,150.0,,12.683901371421939
22669,汚水,150.0,,5.310955187157307
22658,汚水,150.0,,6.465835290200256
22659,汚水,150.0,,30.225769948835904
22670,汚水,150.0,,5.577062757402011
22621,汚水,150.0,,22.15107243453952
22622,汚水,150.0,,5.099756268678664
22623,汚水,200.0,1995.0,36.18990074592684
22674,汚水,150.0,,33.53060245506964
22675,汚水,200.0,1994.0,8.703062679307559
22624,汚水,150.0,,80.12088185360686
22625,汚水,150.0,,16.3649295751619
22626,汚水,150.0,,15.197031618049747
22628,汚水,150.0,,33.34394639210194
22629,汚水,150.0,,33.339838991820876
22630,汚水,150.0,,21.31392138954902
22627,汚水,150.0,,22.96449017504499
22631,汚水,150.0,,8.510401753146928
22632,汚水,150.0,2003.0,19.28310415882426
22736,汚水,150.0,,14.769509978327791
22737,汚水,150.0,,35.13124321739917
22738,汚水,200.0,1994.0,32.46811272618061
22610,汚水,150.0,,32.94657950380166
22611,汚水,150.0,,65.81153790939544
22612,汚水,150.0,,47.46333849404321
22613,汚水,150.0,,39.03047718129909
22614,汚水,150.0,,15.19047586483081
22615,汚水,150.0,,24.473435496485187
22616,汚水,150.0,,8.3495368135004
22617,汚水,150.0,,22.438815387636822
22619,汚水,200.0,,9.295034857387003
22618,汚水,200.0,,13.974745543301243
22654,汚水,150.0,,14.329800626666659
22655,汚水,150.0,,17.005078123889753
22656,汚水,150.0,,24.406068917384687
22657,汚水,250.0,1991.0,21.853228800338893
22601,汚水,150.0,,10.669613676229476
22602,汚水,150.0,,56.07231404177236
22603,汚水,150.0,,52.03025097959911
22604,汚水,150.0,,44.987277357045635
22605,汚水,150.0,,44.235087837599174
22606,汚水,150.0,,40.073096735833104
22607,汚水,150.0,,37.097801336467306
22608,汚水,150.0,,14.913098437280118
22692,汚水,150.0,,28.953931287477428
22693,汚水,250.0,1991.0,4.996593339465547
22725,雨水,450.0,,54.410553544327016
22715,雨水,450.0,,52.86321454041289
22716,雨水,600.0,,44.539027492750996
22717,雨水,600.0,,35.56041760159599
22718,雨水,600.0,,9.254268312512563
22720,雨水,3000.0,,13.404854083499648
22648,汚水,150.0,,60.1197123412913
22649,汚水,150.0,,97.08981450183357
22650,汚水,150.0,,96.24203564451486
22651,汚水,150.0,,73.68983284687044
22652,汚水,150.0,,54.12075632325571
22653,汚水,150.0,,90.08043455157888
22679,汚水,150.0,,83.08860663773005
22680,汚水,150.0,,74.30145277853156
22681,汚水,150.0,,72.65975868387437
22682,汚水,150.0,,37.13012524891545
22683,汚水,150.0,,57.91059075851242
22684,汚水,150.0,,5.092307924707886
22685,汚水,150.0,,51.720243087208274
22686,汚水,150.0,,4.380433311897348
22687,汚水,150.0,,50.51913935332225
22688,汚水,150.0,,9.267587442256993
22689,汚水,150.0,,6.77002954204146
22599,汚水,150.0,,13.800635130317021
22600,汚水,150.0,,34.53973770891213
22646,汚水,150.0,,15.249840982779766
22666,汚水,150.0,,10.211366069240386
22671,汚水,150.0,,64.89975878229255
22672,汚水,150.0,,76.54598294489445
22635,汚水,150.0,,7.713989888505158
22636,汚水,150.0,,4.370131462554739
22634,汚水,150.0,,13.311226089283368
22637,汚水,150.0,,19.07896572143848
22647,雨水,,,2.5166398232568743
22727,雨水,2000.0,1989.0,125.23614973320642
22633,雨水,,2007.0,12.870632657340293
22639,雨水,700.0,2004.0,3.938524723803547
22638,雨水,2500.0,,5.100049019375078
22609,雨水,600.0,,21.34754142752713
22620,雨水,2500.0,,5.218328180555653
22702,雨水,1500.0,2003.0,1.8206954715142407
22721,雨水,1100.0,2004.0,9.751297862336303
22703,雨水,1500.0,2000.0,4.479158179837426
22704,雨水,1500.0,2000.0,1.9251558378469669
22722,雨水,1350.0,2004.0,18.521596313502357
22705,雨水,1350.0,2004.0,32.14009609506773
22691,雨水,2100.0,2004.0,12.255124397575743
22697,雨水,4000.0,2009.0,2.013331815670638
22698,雨水,4500.0,2009.0,9.352140557110896
22699,雨水,4500.0,2009.0,1.6816022121801977
22734,雨水,1500.0,2009.0,1.6494877992880872
22731,雨水,1500.0,2008.0,10.397016239716322
22735,雨水,1500.0,2007.0,36.39068621498515
22732,雨水,1500.0,2007.0,51.92281512014673
22729,雨水,2500.0,2007.0,6.004714231343279
22733,雨水,1800.0,2009.0,61.43102666940368
22730,雨水,2000.0,2009.0,59.89237484855426
22694,雨水,4000.0,2009.0,6.26772374950794
22695,雨水,3500.0,2009.0,99.3834676389053
22696,雨水,3500.0,2009.0,81.1813640626333
22700,雨水,3500.0,2009.0,19.420039160617886
22701,雨水,3500.0,2009.0,59.30807932314566
4118,汚水,150.0,2005.0,5.967465997521558
4119,汚水,150.0,2005.0,27.09502837417407
4120,汚水,150.0,2005.0,35.687300843204405
4121,汚水,150.0,2005.0,29.018716612199356
4122,汚水,150.0,2005.0,28.10552863252214
4123,汚水,150.0,2005.0,47.152033489962626
4124,汚水,150.0,2006.0,5.148355835840425
4125,汚水,150.0,2008.0,23.916822704977115
4126,汚水,150.0,2008.0,35.560347257125464
4127,汚水,150.0,2005.0,63.756960679415734
4128,汚水,150.0,2005.0,51.32565095033502
4129,汚水,150.0,2005.0,10.658450975330979
4130,汚水,200.0,2005.0,17.350991281318763
4131,汚水,150.0,2005.0,27.06717312514418
4132,汚水,200.0,2005.0,8.395830481887362
4133,汚水,200.0,2005.0,7.688150999985441
4134,汚水,150.0,2005.0,9.070832948206068
4135,汚水,150.0,2005.0,11.361239588540247
4136,汚水,150.0,2005.0,17.29857266562476
4137,汚水,150.0,2005.0,8.973634497075206
4138,汚水,150.0,2005.0,9.711332379641291
4139,汚水,150.0,2005.0,4.3639417596732315
4140,汚水,200.0,2005.0,81.99230826167498
4141,汚水,200.0,2005.0,48.222929615647914
4142,汚水,150.0,2005.0,16.528683024513292
4143,汚水,150.0,2005.0,13.164820003515974
4144,汚水,150.0,2005.0,16.524989622988077
4145,汚水,150.0,2005.0,33.80192595290103
4146,汚水,150.0,2005.0,4.087714603826644
4147,汚水,150.0,2005.0,24.454662288710438
4148,汚水,150.0,2005.0,38.69782392012581
4149,汚水,150.0,2005.0,44.249907545205694
4150,汚水,150.0,2005.0,19.20322216670093
4151,汚水,150.0,2005.0,4.56655726393979
4152,汚水,150.0,2005.0,13.873615519063918
4153,汚水,150.0,2005.0,10.407863695536811
4154,汚水,150.0,2005.0,20.508245560766213
4155,汚水,150.0,2005.0,8.881109433881768
4156,汚水,150.0,2005.0,4.370711897100532
4157,汚水,150.0,2005.0,3.3754223508764065
4158,汚水,150.0,2005.0,73.30607720847854
4159,汚水,150.0,2005.0,43.834843945861806
4160,汚水,150.0,2005.0,61.46183877931124
4161,汚水,150.0,2005.0,36.08804587218226
4162,汚水,150.0,2005.0,81.45310856098293
4163,汚水,150.0,2005.0,4.1146311991851
4164,汚水,150.0,2005.0,41.53020864995185
4167,汚水,150.0,2005.0,14.859666904457242
4168,汚水,150.0,2005.0,84.08710955778744
4169,汚水,150.0,2005.0,31.255190485561357
4171,汚水,150.0,2005.0,15.04487919486614
4172,汚水,150.0,2005.0,10.467444503753386
4173,汚水,150.0,2005.0,14.586809685613655
4174,汚水,150.0,2005.0,29.584496218309802
4175,汚水,150.0,2005.0,11.339868844171574
4176,汚水,150.0,2005.0,8.888093287177355
4177,汚水,150.0,2005.0,3.6947330151167317
4178,汚水,150.0,2005.0,15.926000782394965
4179,汚水,150.0,2005.0,27.223274472763173
4180,汚水,150.0,2005.0,12.553924027759784
4181,汚水,150.0,2006.0,9.756659740657186
4182,汚水,150.0,2006.0,9.863504930141541
4183,汚水,150.0,2006.0,6.172781549942744
4184,汚水,150.0,2006.0,8.458693659644497
4185,汚水,150.0,2006.0,7.108544964459885
4186,汚水,150.0,2006.0,6.301544782507701
4187,汚水,150.0,2006.0,26.036990341465746
4188,汚水,150.0,2006.0,5.627016254083846
4189,汚水,150.0,2006.0,3.086000934405752
4190,汚水,150.0,2006.0,4.538508195218217
4191,汚水,150.0,2006.0,5.394334999910703
4192,汚水,150.0,2006.0,8.147515247684181
4193,汚水,150.0,2006.0,7.084827250624824
4194,汚水,150.0,2006.0,6.783402173188636
4195,汚水,150.0,2006.0,8.083094477565918
9056,汚水,200.0,1996.0,62.411761333550864
9057,汚水,200.0,1996.0,24.1099313027585
9058,汚水,200.0,1996.0,29.040990160355978
9059,汚水,200.0,1996.0,35.63708249807174
9060,汚水,200.0,1997.0,31.004337361562087
9061,汚水,200.0,1997.0,26.637694802323864
9062,汚水,200.0,1997.0,20.739550409957324
9063,汚水,200.0,1997.0,31.60132527344296
9064,汚水,200.0,1997.0,37.14288091724848
9065,汚水,200.0,1997.0,26.637714631136866
9066,汚水,150.0,2001.0,16.619538377523483
9067,汚水,200.0,1996.0,17.941223492467355
9068,汚水,250.0,1991.0,38.955231096383635
9069,汚水,250.0,1991.0,37.69978210578847
9070,汚水,200.0,1996.0,35.38633960390483
9071,汚水,200.0,1996.0,45.04544995796209
9072,汚水,250.0,1991.0,17.111534106879752
9073,汚水,250.0,1995.0,40.562150560323666
9074,汚水,250.0,1996.0,28.156867080859453
9075,汚水,250.0,1996.0,15.02043194986888
9076,汚水,250.0,1991.0,34.839829076893665
9077,汚水,250.0,1991.0,49.22324034089716
9078,汚水,250.0,1991.0,88.94395302561229
9079,汚水,250.0,1991.0,50.20266486738883
4196,汚水,150.0,2006.0,7.5744532114401695
4197,汚水,150.0,2006.0,5.393945821352512
4198,汚水,150.0,2006.0,4.347563082090861
4199,汚水,150.0,2006.0,10.796298079745263
4200,汚水,150.0,2006.0,10.046708195819178
4201,汚水,150.0,2006.0,12.032243506301455
4202,汚水,150.0,2006.0,9.386627727149213
4203,汚水,150.0,2006.0,6.576544958924033
4204,汚水,150.0,2006.0,40.438452320651955
4205,汚水,150.0,2006.0,4.941812289958211
4206,汚水,150.0,2006.0,14.386308644672335
4207,汚水,150.0,2006.0,10.150537297781755
4208,汚水,150.0,2006.0,11.065136283456935
4209,汚水,150.0,2006.0,2.6727716697245016
4210,汚水,150.0,2006.0,9.402549065520596
4211,汚水,150.0,2006.0,24.33305711163336
4212,汚水,150.0,2006.0,4.752715677345347
4213,汚水,150.0,2006.0,36.15021340635496
4214,汚水,150.0,2006.0,16.644555273027972
4215,汚水,150.0,2006.0,13.261178530327632
4216,汚水,150.0,2006.0,20.760552336451614
4217,汚水,150.0,2006.0,28.87222967245139
4218,汚水,150.0,2006.0,17.25391801553257
4219,汚水,150.0,2006.0,10.613830197391186
4220,汚水,150.0,2006.0,5.344581496502532
4221,汚水,150.0,2006.0,23.370241767486394
4222,汚水,150.0,2006.0,6.492817777142045
4223,汚水,150.0,2006.0,13.64481187488276
4224,汚水,150.0,2006.0,4.918933612743025
4225,汚水,150.0,2006.0,8.328448696677503
4226,汚水,150.0,2006.0,23.012373474767056
4227,汚水,150.0,2006.0,15.916834810148794
4228,汚水,150.0,2006.0,29.654826185610347
4229,汚水,150.0,2006.0,24.368163222052992
4230,汚水,150.0,2006.0,10.571357353591786
4231,汚水,150.0,2006.0,10.996182711921326
4232,汚水,150.0,2006.0,25.711572566718267
4233,汚水,150.0,2006.0,2.889587522128854
4234,汚水,150.0,2006.0,10.169866828986784
4235,汚水,150.0,2006.0,45.40771702771038
4236,汚水,150.0,2006.0,8.92628204401057
4237,汚水,150.0,2006.0,2.2649457662610537
4238,汚水,150.0,2006.0,8.216014684123758
4239,汚水,150.0,2006.0,2.5510174127457548
4240,汚水,150.0,2006.0,23.395640150233973
4241,汚水,150.0,2006.0,7.482362016797694
4242,汚水,150.0,2006.0,7.151210959659848
4243,汚水,150.0,2006.0,43.15501601549531
4244,汚水,150.0,2006.0,2.463534398948101
4245,汚水,150.0,2006.0,2.896105953356507
4246,汚水,150.0,2006.0,6.313118640973516
4247,汚水,150.0,2006.0,3.596081709551352
4248,汚水,150.0,2006.0,47.059276966719594
4249,汚水,150.0,2006.0,66.58658922172364
4250,汚水,150.0,2006.0,20.25888471081968
4251,汚水,150.0,2006.0,10.870345630737805
4252,汚水,150.0,2006.0,13.980787271201454
4253,汚水,150.0,2006.0,3.6962316408386124
4254,汚水,150.0,2006.0,9.287372530886472
4255,汚水,150.0,2006.0,23.0869795927506
4256,汚水,150.0,2006.0,17.979858435035432
4257,汚水,150.0,2006.0,17.029025095735523
4258,汚水,150.0,2006.0,8.524011652082288
4259,汚水,150.0,2006.0,2.9648882620587096
4260,汚水,150.0,2006.0,21.99042138292007
4261,汚水,150.0,2006.0,19.367986359613553
4262,汚水,150.0,2006.0,43.44125024206989
4263,汚水,150.0,2006.0,7.590757754951803
4264,汚水,150.0,2006.0,19.28869947091982
4265,汚水,150.0,2006.0,19.183090353738827
4266,汚水,150.0,2006.0,19.967965153637408
4267,汚水,150.0,2006.0,25.84071277477676
4268,汚水,150.0,2006.0,11.484627186022443
4269,汚水,150.0,2006.0,39.046824368549814
4270,汚水,150.0,2007.0,50.18212590413763
4271,汚水,150.0,2007.0,24.265006990567823
4272,汚水,150.0,2007.0,43.59503098658427
4273,汚水,150.0,2007.0,25.23375985588351
4274,汚水,150.0,2007.0,6.309059502426028
4275,汚水,150.0,2007.0,28.555251248777537
4276,汚水,150.0,2007.0,7.1010892052334835
4277,汚水,150.0,2007.0,6.6210770390797125
4278,汚水,150.0,2007.0,5.987337112061702
4279,汚水,150.0,2007.0,22.79029322372163
4280,汚水,150.0,2007.0,6.013290080242477
4281,汚水,150.0,2007.0,43.58953367946644
4282,汚水,150.0,2007.0,37.154525095521855
4283,汚水,150.0,2007.0,8.46363605951494
4284,汚水,150.0,2007.0,13.73102544210021
4285,汚水,150.0,2007.0,19.41561514821114
4286,汚水,150.0,2007.0,2.9015353668768844
4287,汚水,150.0,2007.0,57.80024287549719
4288,汚水,150.0,2007.0,26.01174936367391
4289,汚水,150.0,2007.0,56.46029237053323
4290,汚水,150.0,2007.0,42.31589073020068
4291,汚水,150.0,2007.0,5.90683194924609
4292,汚水,150.0,2007.0,5.995118771267591
4293,汚水,150.0,2007.0,21.314072057381033
4294,汚水,150.0,2007.0,11.504940564624837
4295,汚水,150.0,2007.0,44.77804499685264
4296,汚水,150.0,2007.0,11.893984256474454
4297,汚水,150.0,2007.0,13.479913962261719
4298,汚水,150.0,2007.0,3.517446409213532
4299,汚水,150.0,2007.0,26.815272929392343
4300,汚水,150.0,2007.0,4.848724636386948
4301,汚水,150.0,2007.0,5.045156168185605
4302,汚水,150.0,2007.0,47.48317415038683
4303,汚水,150.0,2007.0,19.38977191157971
4304,汚水,150.0,2007.0,3.250401130605209
4305,汚水,150.0,2007.0,4.175215936999985
4306,汚水,150.0,2007.0,10.029325077653187
4307,汚水,150.0,2007.0,12.842922370539911
4308,汚水,150.0,2007.0,49.70591951655341
4309,汚水,150.0,2007.0,23.53664545108953
4310,汚水,150.0,2007.0,23.679113038751318
4311,汚水,150.0,2007.0,3.3454225326706855
4312,汚水,150.0,2007.0,3.2924234534004015
4313,汚水,150.0,2007.0,6.710443394080021
4314,汚水,150.0,2007.0,27.270929551353344
4315,汚水,150.0,2007.0,2.7722844652852348
4316,汚水,150.0,2007.0,4.548975688057559
4317,汚水,150.0,2007.0,4.348730373492953
4318,汚水,300.0,2001.0,41.89088152410856
4320,汚水,200.0,1998.0,14.586275123795113
4321,汚水,200.0,1998.0,12.05700015426469
4322,汚水,200.0,1998.0,18.42705605905972
4323,汚水,200.0,1998.0,28.265753114705685
4324,汚水,200.0,1998.0,27.93943677446687
4325,汚水,200.0,1998.0,7.133147083308046
4326,汚水,200.0,1998.0,35.385733784516496
4327,汚水,250.0,1992.0,41.09546894872439
4328,汚水,200.0,1998.0,46.75265488787967
4329,汚水,200.0,1998.0,12.501436509350746
4330,汚水,200.0,1998.0,43.576176146895385
4331,汚水,200.0,1998.0,25.389896496778064
4332,汚水,200.0,1998.0,35.816734185698465
4333,汚水,200.0,1998.0,14.380493205014071
4334,汚水,200.0,1998.0,3.662366521139188
4335,汚水,200.0,1998.0,8.968407086003342
4336,汚水,200.0,1998.0,11.774676574936128
4337,汚水,200.0,1998.0,12.542595514327289
4338,汚水,200.0,1998.0,29.32990323847362
4339,汚水,200.0,1998.0,16.16547129748571
4341,汚水,200.0,1998.0,28.51053780423352
4342,汚水,200.0,1998.0,4.535837039779009
4343,汚水,200.0,1998.0,21.367601250733635
4344,汚水,200.0,1998.0,6.920206193939553
4345,汚水,200.0,1998.0,35.35993315015339
4346,汚水,200.0,1998.0,9.59250723362369
4347,汚水,200.0,1998.0,7.217680084385563
4348,汚水,200.0,1998.0,17.744681329552506
4349,汚水,200.0,1998.0,8.267547160500616
4350,汚水,200.0,1998.0,10.654825950786666
4351,汚水,200.0,1998.0,10.78885124505824
4352,汚水,200.0,1998.0,5.271812790877956
4353,汚水,200.0,1998.0,7.696014659157767
4354,汚水,200.0,1998.0,19.188792365879966
4355,汚水,200.0,1998.0,19.854571599302833
4356,汚水,200.0,1998.0,24.977555153526406
4358,汚水,200.0,1998.0,21.669641634190178
4359,汚水,200.0,1998.0,19.89788375133912
4360,汚水,200.0,1998.0,15.145169464689207
4361,汚水,200.0,1998.0,13.613841418952378
4362,汚水,200.0,1998.0,12.150220902842804
4363,汚水,200.0,1998.0,30.585800625005163
4364,汚水,200.0,1998.0,26.28966681790223
4365,汚水,200.0,1998.0,9.70772005426476
4366,汚水,200.0,1998.0,29.859708912766745
4367,汚水,200.0,1998.0,52.66384894572753
4368,汚水,200.0,1998.0,49.871284464531975
4370,汚水,200.0,1998.0,20.243833902006536
4371,汚水,200.0,1998.0,17.08186706860164
4372,汚水,200.0,1998.0,23.062117626816143
4373,汚水,150.0,2002.0,8.241250635324338
4374,汚水,150.0,2002.0,44.454414411913895
4375,汚水,150.0,2002.0,55.527957826830125
4376,汚水,150.0,2002.0,52.27800032604913
