SAUID,sewer_type,length_m,mouth_share,mouth_m,near_m,middle_m
20710,汚水,1.449375037732841,1.0,1.45,0.0,0.0
20711,汚水,23.27150158455261,0.43,10.0,10.0,3.27
20712,汚水,7.842140332844374,1.0,7.84,0.0,0.0
20713,汚水,12.287839924089843,0.814,10.0,2.29,0.0
20714,汚水,13.645452355998897,0.733,10.0,3.65,0.0
20715,汚水,1.3220242055266442,1.0,1.32,0.0,0.0
20716,汚水,8.937723927263209,1.0,8.94,0.0,0.0
20717,汚水,52.62011034055595,0.19,10.0,10.0,32.62
20718,汚水,10.669765387427217,0.937,10.0,0.67,0.0
20719,汚水,21.49234005632355,0.465,10.0,10.0,1.49
20720,汚水,4.4176670057118175,1.0,4.42,0.0,0.0
20721,汚水,5.49500655140295,1.0,5.5,0.0,0.0
20722,汚水,16.951122588185978,0.59,10.0,6.95,0.0
20723,汚水,21.212057373104372,0.471,10.0,10.0,1.21
20724,汚水,3.8072857786129797,1.0,3.81,0.0,0.0
20725,汚水,9.257017893447557,1.0,9.26,0.0,0.0
20726,汚水,6.455152454508783,1.0,6.46,0.0,0.0
20727,汚水,45.20283055035792,0.221,10.0,10.0,25.2
20728,汚水,8.712545622556334,1.0,8.71,0.0,0.0
20729,汚水,54.26401633921353,0.184,10.0,10.0,34.26
20730,汚水,50.31353049292324,0.199,10.0,10.0,30.31
20731,汚水,60.80842384952544,0.164,10.0,10.0,40.81
20732,汚水,48.54750373370627,0.206,10.0,10.0,28.55
20733,汚水,6.408277701781618,1.0,6.41,0.0,0.0
20734,汚水,23.043096688595153,0.434,10.0,10.0,3.04
20735,汚水,36.950012193522646,0.271,10.0,10.0,16.95
20736,汚水,35.1292084898941,0.285,10.0,10.0,15.13
20737,汚水,44.884068869876934,0.223,10.0,10.0,24.88
20738,汚水,39.81513503730881,0.251,10.0,10.0,19.82
20739,汚水,46.65442090232174,0.214,10.0,10.0,26.65
20740,汚水,77.68557898149677,0.129,10.0,10.0,57.69
20741,汚水,30.134722580436232,0.332,10.0,10.0,10.13
20742,汚水,30.250248713948327,0.331,10.0,10.0,10.25
20743,汚水,30.608806330732435,0.327,10.0,10.0,10.61
20744,汚水,70.56147915030441,0.142,10.0,10.0,50.56
20745,汚水,20.55237800979135,0.487,10.0,10.0,0.55
20746,汚水,30.3458284915599,0.33,10.0,10.0,10.35
20747,汚水,6.682208454102433,1.0,6.68,0.0,0.0
20748,汚水,100.22718398805983,0.1,10.0,10.0,80.23
20749,汚水,5.377335815687356,1.0,5.38,0.0,0.0
20750,汚水,5.426312559244751,1.0,5.43,0.0,0.0
20751,汚水,44.974870966456066,0.222,10.0,10.0,24.97
20752,汚水,48.03085351366264,0.208,10.0,10.0,28.03
20753,汚水,18.97502374244811,0.527,10.0,8.98,0.0
20754,汚水,5.378868285285252,1.0,5.38,0.0,0.0
20755,汚水,41.846825574132055,0.239,10.0,10.0,21.85
20756,汚水,39.30989343445444,0.254,10.0,10.0,19.31
20757,汚水,49.95427037814555,0.2,10.0,10.0,29.95
20758,汚水,29.463363725140802,0.339,10.0,10.0,9.46
20759,汚水,86.94727497079863,0.115,10.0,10.0,66.95
20760,汚水,97.30773166908205,0.103,10.0,10.0,77.31
20761,汚水,99.93343429547296,0.1,10.0,10.0,79.93
20762,汚水,6.74695938923228,1.0,6.75,0.0,0.0
20763,汚水,43.959516893139536,0.227,10.0,10.0,23.96
20764,汚水,52.06849378054008,0.192,10.0,10.0,32.07
20765,汚水,52.49624015634349,0.19,10.0,10.0,32.5
20766,汚水,7.035146132453599,1.0,7.04,0.0,0.0
20767,汚水,33.455456362251695,0.299,10.0,10.0,13.46
20768,汚水,3.54342804546826,1.0,3.54,0.0,0.0
20769,汚水,45.478456237834614,0.22,10.0,10.0,25.48
20770,汚水,60.46341038367555,0.165,10.0,10.0,40.46
20771,汚水,37.09958458202519,0.27,10.0,10.0,17.1
20772,汚水,45.14762011288818,0.221,10.0,10.0,25.15
20773,汚水,37.19383919414531,0.269,10.0,10.0,17.19
20774,汚水,4.704753872414932,1.0,4.7,0.0,0.0
20775,汚水,13.405558399418986,0.746,10.0,3.41,0.0
20776,汚水,54.848290054967684,0.182,10.0,10.0,34.85
20777,汚水,98.08113673594174,0.102,10.0,10.0,78.08
20778,汚水,24.50944972992897,0.408,10.0,10.0,4.51
20779,汚水,38.84014467091004,0.257,10.0,10.0,18.84
20780,汚水,4.240767026873261,1.0,4.24,0.0,0.0
20781,汚水,20.228865743690342,0.494,10.0,10.0,0.23
20782,汚水,15.07107030425135,0.664,10.0,5.07,0.0
20783,汚水,1.3912990332811903,1.0,1.39,0.0,0.0
20784,汚水,5.693473862732232,1.0,5.69,0.0,0.0
20785,汚水,24.733690818273868,0.404,10.0,10.0,4.73
20786,汚水,17.42473669681238,0.574,10.0,7.42,0.0
20787,汚水,27.53556265971776,0.363,10.0,10.0,7.54
20788,汚水,24.965942122189183,0.401,10.0,10.0,4.97
20789,汚水,6.555728868704995,1.0,6.56,0.0,0.0
20790,汚水,23.904444366413063,0.418,10.0,10.0,3.9
20791,汚水,23.786594088720587,0.42,10.0,10.0,3.79
20792,汚水,8.67220600539506,1.0,8.67,0.0,0.0
20793,汚水,3.9237953565395167,1.0,3.92,0.0,0.0
20794,汚水,45.745132303227365,0.219,10.0,10.0,25.75
20795,汚水,9.570486157751205,1.0,9.57,0.0,0.0
20796,汚水,16.232420463478096,0.616,10.0,6.23,0.0
20797,汚水,12.002456081983581,0.833,10.0,2.0,0.0
20798,汚水,3.0718652314176706,1.0,3.07,0.0,0.0
20799,汚水,21.5764153657942,0.463,10.0,10.0,1.58
20800,汚水,24.459390432906474,0.409,10.0,10.0,4.46
20801,汚水,16.710642691354423,0.598,10.0,6.71,0.0
20802,汚水,20.16074725814898,0.496,10.0,10.0,0.16
20803,汚水,15.168192038755835,0.659,10.0,5.17,0.0
20804,汚水,4.986867253098776,1.0,4.99,0.0,0.0
20805,汚水,2.836725095406449,1.0,2.84,0.0,0.0
20806,汚水,15.907877036963324,0.629,10.0,5.91,0.0
20807,汚水,44.682430994208914,0.224,10.0,10.0,24.68
20808,汚水,6.761065004860434,1.0,6.76,0.0,0.0
20809,汚水,30.773898096291028,0.325,10.0,10.0,10.77
20810,汚水,69.49674189030497,0.144,10.0,10.0,49.5
20811,汚水,4.462675493804549,1.0,4.46,0.0,0.0
20812,汚水,6.972243613070604,1.0,6.97,0.0,0.0
20813,汚水,3.8583198415914444,1.0,3.86,0.0,0.0
20814,汚水,7.528409264964841,1.0,7.53,0.0,0.0
20815,汚水,32.24822849503207,0.31,10.0,10.0,12.25
20816,汚水,3.138874320514585,1.0,3.14,0.0,0.0
20817,汚水,6.781835946315887,1.0,6.78,0.0,0.0
20818,汚水,22.487201382432033,0.445,10.0,10.0,2.49
20819,汚水,4.34649387437857,1.0,4.35,0.0,0.0
20820,汚水,25.787411223363478,0.388,10.0,10.0,5.79
20821,汚水,22.145014702811515,0.452,10.0,10.0,2.15
20822,汚水,9.962340212957377,1.0,9.96,0.0,0.0
20823,汚水,33.82988991984471,0.296,10.0,10.0,13.83
20824,汚水,10.88918036434717,0.918,10.0,0.89,0.0
20825,汚水,6.961806168705953,1.0,6.96,0.0,0.0
20826,汚水,11.19829723663377,0.893,10.0,1.2,0.0
20827,汚水,10.986144091536994,0.91,10.0,0.99,0.0
20828,汚水,17.521060962093152,0.571,10.0,7.52,0.0
20829,汚水,14.560558299735636,0.687,10.0,4.56,0.0
20830,汚水,22.510420342360923,0.444,10.0,10.0,2.51
20831,汚水,16.02559930236572,0.624,10.0,6.03,0.0
20832,汚水,35.42211591735964,0.282,10.0,10.0,15.42
20833,汚水,20.457101366143007,0.489,10.0,10.0,0.46
20834,汚水,22.441169870631672,0.446,10.0,10.0,2.44
20835,汚水,6.138106955728962,1.0,6.14,0.0,0.0
20836,汚水,13.673425776967836,0.731,10.0,3.67,0.0
20837,汚水,2.5356533802315573,1.0,2.54,0.0,0.0
20838,汚水,12.213187994954872,0.819,10.0,2.21,0.0
20839,汚水,17.904295136187944,0.559,10.0,7.9,0.0
20840,汚水,6.040032119117531,1.0,6.04,0.0,0.0
20841,汚水,8.076406964073312,1.0,8.08,0.0,0.0
20842,汚水,8.612310457247498,1.0,8.61,0.0,0.0
20843,汚水,6.5171233684778915,1.0,6.52,0.0,0.0
20844,汚水,95.16343394823633,0.105,10.0,10.0,75.16
20845,汚水,14.426218296396998,0.693,10.0,4.43,0.0
20846,汚水,7.013103806441159,1.0,7.01,0.0,0.0
20847,汚水,24.469043669551645,0.409,10.0,10.0,4.47
20848,汚水,10.974651976256817,0.911,10.0,0.97,0.0
20849,汚水,6.572095023657485,1.0,6.57,0.0,0.0
20850,汚水,6.5696455003416325,1.0,6.57,0.0,0.0
20851,汚水,13.034955619409535,0.767,10.0,3.03,0.0
20852,汚水,38.90095789679147,0.257,10.0,10.0,18.9
20853,汚水,17.948713979127106,0.557,10.0,7.95,0.0
20854,汚水,4.996579730180027,1.0,5.0,0.0,0.0
20855,汚水,20.757486052799536,0.482,10.0,10.0,0.76
20856,汚水,43.2464369869717,0.231,10.0,10.0,23.25
20857,汚水,20.190016394244452,0.495,10.0,10.0,0.19
20858,汚水,13.078274917297176,0.765,10.0,3.08,0.0
20859,汚水,18.946775346988236,0.528,10.0,8.95,0.0
20860,汚水,30.434705945769426,0.329,10.0,10.0,10.43
20861,汚水,17.24642064476121,0.58,10.0,7.25,0.0
20862,汚水,8.316144420705713,1.0,8.32,0.0,0.0
20863,汚水,14.006088185401609,0.714,10.0,4.01,0.0
20864,汚水,16.075259126994148,0.622,10.0,6.08,0.0
20865,汚水,4.798283114834107,1.0,4.8,0.0,0.0
20866,汚水,4.338295172071851,1.0,4.34,0.0,0.0
20867,汚水,9.035167776708153,1.0,9.04,0.0,0.0
20868,汚水,28.742764934450502,0.348,10.0,10.0,8.74
20869,汚水,22.55478869331124,0.443,10.0,10.0,2.55
20870,汚水,54.224241649334274,0.184,10.0,10.0,34.22
20871,汚水,40.47999092825262,0.247,10.0,10.0,20.48
20872,汚水,6.8483960895939076,1.0,6.85,0.0,0.0
20873,汚水,2.3035392334451212,1.0,2.3,0.0,0.0
20874,汚水,10.804642592262955,0.926,10.0,0.8,0.0
20875,汚水,16.973988092655908,0.589,10.0,6.97,0.0
20876,汚水,6.092809286363484,1.0,6.09,0.0,0.0
20877,汚水,13.36182663783637,0.748,10.0,3.36,0.0
20878,汚水,8.305015412382588,1.0,8.31,0.0,0.0
20879,汚水,7.295463042185642,1.0,7.3,0.0,0.0
20880,汚水,3.7377204282854417,1.0,3.74,0.0,0.0
20881,汚水,25.31324591091032,0.395,10.0,10.0,5.31
20882,汚水,5.4841024789872925,1.0,5.48,0.0,0.0
20883,汚水,8.813744834063696,1.0,8.81,0.0,0.0
20884,汚水,8.554037233968728,1.0,8.55,0.0,0.0
20885,汚水,25.24425372295013,0.396,10.0,10.0,5.24
20886,汚水,13.587103375692477,0.736,10.0,3.59,0.0
20887,汚水,39.97289979688526,0.25,10.0,10.0,19.97
20888,汚水,52.09823719649542,0.192,10.0,10.0,32.1
20889,汚水,12.3580664895106,0.809,10.0,2.36,0.0
20890,汚水,31.649440279436764,0.316,10.0,10.0,11.65
20891,汚水,3.890764080701117,1.0,3.89,0.0,0.0
20892,汚水,7.431001143854388,1.0,7.43,0.0,0.0
20893,汚水,4.332917031283081,1.0,4.33,0.0,0.0
20894,汚水,27.845738359586385,0.359,10.0,10.0,7.85
20895,汚水,4.365783551512672,1.0,4.37,0.0,0.0
20896,汚水,35.672245910232036,0.28,10.0,10.0,15.67
20897,雨水,1.6968400052413197,1.0,1.7,0.0,0.0
20898,雨水,37.66831822031325,0.265,10.0,10.0,17.67
20899,雨水,22.306719300314725,0.448,10.0,10.0,2.31
20900,雨水,19.541493879416855,0.512,10.0,9.54,0.0
20901,雨水,9.007317899740466,1.0,9.01,0.0,0.0
20902,雨水,45.35105633123236,0.221,10.0,10.0,25.35
20903,雨水,8.553667269890068,1.0,8.55,0.0,0.0
20904,雨水,11.169422727452664,0.895,10.0,1.17,0.0
20905,雨水,36.41694036114921,0.275,10.0,10.0,16.42
20906,雨水,34.40371546850504,0.291,10.0,10.0,14.4
20907,雨水,35.38984132420672,0.283,10.0,10.0,15.39
20908,雨水,36.66988716637927,0.273,10.0,10.0,16.67
20909,雨水,17.43763663496765,0.573,10.0,7.44,0.0
20910,雨水,40.763432139120496,0.245,10.0,10.0,20.76
20911,雨水,2.6296311528413776,1.0,2.63,0.0,0.0
20912,雨水,44.94893518336993,0.222,10.0,10.0,24.95
20913,雨水,7.733154249431333,1.0,7.73,0.0,0.0
20914,雨水,3.7423354879039223,1.0,3.74,0.0,0.0
20915,雨水,5.242767900883449,1.0,5.24,0.0,0.0
20916,雨水,12.750841622306469,0.784,10.0,2.75,0.0
20917,雨水,60.545341400965015,0.165,10.0,10.0,40.55
20918,雨水,41.04448875344914,0.244,10.0,10.0,21.04
20919,雨水,68.59896633076632,0.146,10.0,10.0,48.6
20920,雨水,42.64338658022161,0.235,10.0,10.0,22.64
20921,雨水,40.09647040114952,0.249,10.0,10.0,20.1
20922,雨水,30.28749116443675,0.33,10.0,10.0,10.29
20923,雨水,28.019379505312394,0.357,10.0,10.0,8.02
20924,雨水,4.323621721286297,1.0,4.32,0.0,0.0
20925,雨水,18.060615547628533,0.554,10.0,8.06,0.0
20926,雨水,38.841557140829664,0.257,10.0,10.0,18.84
20927,雨水,95.06142153975557,0.105,10.0,10.0,75.06
20928,雨水,40.34225173250008,0.248,10.0,10.0,20.34
20929,雨水,3.240100118712223,1.0,3.24,0.0,0.0
20930,雨水,47.52878433960623,0.21,10.0,10.0,27.53
20931,雨水,29.770258535819007,0.336,10.0,10.0,9.77
20932,雨水,54.50377540640322,0.183,10.0,10.0,34.5
20933,雨水,67.49797271086122,0.148,10.0,10.0,47.5
20934,雨水,13.07117264071721,0.765,10.0,3.07,0.0
20935,雨水,32.51580922085469,0.308,10.0,10.0,12.52
20936,雨水,46.025819630354356,0.217,10.0,10.0,26.03
20937,雨水,38.54130624850442,0.259,10.0,10.0,18.54
20938,雨水,50.384022964336964,0.198,10.0,10.0,30.38
20939,雨水,66.95798161193734,0.149,10.0,10.0,46.96
20940,雨水,11.84776141087059,0.844,10.0,1.85,0.0
20941,雨水,1.852559584107199,1.0,1.85,0.0,0.0
20942,雨水,41.01991236075021,0.244,10.0,10.0,21.02
20943,雨水,33.029960134938,0.303,10.0,10.0,13.03
20944,雨水,51.48223388993229,0.194,10.0,10.0,31.48
20945,雨水,12.049357929172851,0.83,10.0,2.05,0.0
20946,雨水,38.46807844849155,0.26,10.0,10.0,18.47
20947,雨水,9.057847261409893,1.0,9.06,0.0,0.0
20948,雨水,10.099341407217132,0.99,10.0,0.1,0.0
20949,雨水,3.8206161700204513,1.0,3.82,0.0,0.0
20950,雨水,33.569114102452154,0.298,10.0,10.0,13.57
20951,雨水,16.68712341850987,0.599,10.0,6.69,0.0
20952,雨水,18.528130507035556,0.54,10.0,8.53,0.0
20953,雨水,19.884564056439352,0.503,10.0,9.88,0.0
20954,雨水,16.975570800366953,0.589,10.0,6.98,0.0
20955,雨水,3.6729054985044947,1.0,3.67,0.0,0.0
20956,雨水,12.361205652001585,0.809,10.0,2.36,0.0
20957,雨水,2.1975589643366167,1.0,2.2,0.0,0.0
20958,雨水,14.976119017797858,0.668,10.0,4.98,0.0
20959,雨水,2.8384441495431085,1.0,2.84,0.0,0.0
20960,雨水,6.657170074076083,1.0,6.66,0.0,0.0
20961,雨水,23.253978743944227,0.43,10.0,10.0,3.25
20962,雨水,33.61108834876238,0.298,10.0,10.0,13.61
20963,雨水,30.814034622751397,0.325,10.0,10.0,10.81
20964,雨水,76.52626289874006,0.131,10.0,10.0,56.53
20965,雨水,16.35560464964281,0.611,10.0,6.36,0.0
20966,雨水,5.3268428571507345,1.0,5.33,0.0,0.0
20967,雨水,3.592086442796745,1.0,3.59,0.0,0.0
20968,雨水,21.087292974672746,0.474,10.0,10.0,1.09
20969,雨水,29.050910838338567,0.344,10.0,10.0,9.05
20970,雨水,3.829001187741129,1.0,3.83,0.0,0.0
20971,雨水,27.813791877104563,0.36,10.0,10.0,7.81
20972,雨水,28.700396026656247,0.348,10.0,10.0,8.7
20973,雨水,53.71785802897826,0.186,10.0,10.0,33.72
20974,雨水,25.65802168021892,0.39,10.0,10.0,5.66
20975,雨水,67.1994735633208,0.149,10.0,10.0,47.2
20976,雨水,14.801633466505862,0.676,10.0,4.8,0.0
20977,雨水,39.97176331354082,0.25,10.0,10.0,19.97
20978,雨水,56.81324916155811,0.176,10.0,10.0,36.81
20979,雨水,45.50925870022854,0.22,10.0,10.0,25.51
20980,雨水,90.2875087224368,0.111,10.0,10.0,70.29
20981,雨水,54.22734101915454,0.184,10.0,10.0,34.23
20982,雨水,81.25492815996849,0.123,10.0,10.0,61.25
20983,雨水,2.9144014789258637,1.0,2.91,0.0,0.0
20984,雨水,11.446121618993072,0.874,10.0,1.45,0.0
20985,雨水,18.569397720268476,0.539,10.0,8.57,0.0
20986,雨水,9.25852876520718,1.0,9.26,0.0,0.0
20987,雨水,4.025760302802908,1.0,4.03,0.0,0.0
20988,雨水,3.1601590149849716,1.0,3.16,0.0,0.0
20989,雨水,9.00842255891705,1.0,9.01,0.0,0.0
20990,雨水,1.7329045134958179,1.0,1.73,0.0,0.0
20991,雨水,60.437497734144465,0.165,10.0,10.0,40.44
20992,雨水,32.965935675779825,0.303,10.0,10.0,12.97
20993,雨水,4.124449716509678,1.0,4.12,0.0,0.0
20994,雨水,27.42317401571076,0.365,10.0,10.0,7.42
20995,雨水,13.162217368120176,0.76,10.0,3.16,0.0
20996,雨水,15.483287513871218,0.646,10.0,5.48,0.0
20997,雨水,13.245833619252478,0.755,10.0,3.25,0.0
20998,雨水,58.20632266245335,0.172,10.0,10.0,38.21
20999,雨水,7.209719658106044,1.0,7.21,0.0,0.0
21000,雨水,41.37220483249408,0.242,10.0,10.0,21.37
21001,雨水,31.010989119279305,0.322,10.0,10.0,11.01
21002,雨水,110.456248261834,0.091,10.0,10.0,90.46
21003,雨水,5.629590951795416,1.0,5.63,0.0,0.0
21004,雨水,7.076100989073372,1.0,7.08,0.0,0.0
21005,雨水,40.592188011073034,0.246,10.0,10.0,20.59
21006,雨水,23.893681961244365,0.419,10.0,10.0,3.89
21007,雨水,10.359363427896254,0.965,10.0,0.36,0.0
21008,雨水,16.56581669388481,0.604,10.0,6.57,0.0
21009,雨水,7.81980411055895,1.0,7.82,0.0,0.0
21010,雨水,46.29452415745799,0.216,10.0,10.0,26.29
21011,雨水,3.1703922076804396,1.0,3.17,0.0,0.0
21012,雨水,16.89883658987068,0.592,10.0,6.9,0.0
21013,雨水,3.6336106313789225,1.0,3.63,0.0,0.0
21014,雨水,74.34456896936075,0.135,10.0,10.0,54.34
21015,雨水,47.06075254829766,0.212,10.0,10.0,27.06
21016,雨水,7.246668341431804,1.0,7.25,0.0,0.0
21017,雨水,6.191885819358292,1.0,6.19,0.0,0.0
21018,雨水,15.348873476578857,0.652,10.0,5.35,0.0
21019,汚水,34.379461586762126,0.291,10.0,10.0,14.38
21020,汚水,17.477776154129675,0.572,10.0,7.48,0.0
21021,汚水,11.415396723832558,0.876,10.0,1.42,0.0
21022,汚水,15.23796756221009,0.656,10.0,5.24,0.0
21023,汚水,21.543220876227988,0.464,10.0,10.0,1.54
21024,汚水,21.669241231309396,0.461,10.0,10.0,1.67
21025,汚水,4.032552854990549,1.0,4.03,0.0,0.0
21026,汚水,73.82678974001566,0.135,10.0,10.0,53.83
21027,汚水,27.183354394948342,0.368,10.0,10.0,7.18
21028,汚水,65.95753762304204,0.152,10.0,10.0,45.96
21029,汚水,5.805749385795442,1.0,5.81,0.0,0.0
21030,汚水,37.54014790513884,0.266,10.0,10.0,17.54
21031,汚水,9.493926252616133,1.0,9.49,0.0,0.0
21032,汚水,19.023961429743938,0.526,10.0,9.02,0.0
21033,汚水,16.32211476615853,0.613,10.0,6.32,0.0
21034,汚水,6.390940844532712,1.0,6.39,0.0,0.0
21035,汚水,4.329619117007688,1.0,4.33,0.0,0.0
21036,雨水,39.38959539999411,0.254,10.0,10.0,19.39
21037,雨水,21.478098201336266,0.466,10.0,10.0,1.48
21038,雨水,16.78049313186519,0.596,10.0,6.78,0.0
21039,雨水,30.751145081799788,0.325,10.0,10.0,10.75
21040,雨水,32.62664993005244,0.306,10.0,10.0,12.63
21041,雨水,198.8575438457542,0.05,10.0,10.0,178.86
21042,雨水,41.98855181977758,0.238,10.0,10.0,21.99
21043,雨水,59.065894084777966,0.169,10.0,10.0,39.07
21044,雨水,30.94047510845028,0.323,10.0,10.0,10.94
21045,雨水,66.92600373536943,0.149,10.0,10.0,46.93
21046,雨水,15.94787715686291,0.627,10.0,5.95,0.0
21047,雨水,47.7264252160907,0.21,10.0,10.0,27.73
21048,雨水,4.825528770990943,1.0,4.83,0.0,0.0
21049,雨水,34.597605433542576,0.289,10.0,10.0,14.6
21050,雨水,23.186596576958987,0.431,10.0,10.0,3.19
21051,雨水,23.19313225552824,0.431,10.0,10.0,3.19
21052,雨水,25.140073677457668,0.398,10.0,10.0,5.14
21053,雨水,8.632846860630142,1.0,8.63,0.0,0.0
21054,雨水,17.082434228250087,0.585,10.0,7.08,0.0
21055,雨水,11.543991376131487,0.866,10.0,1.54,0.0
21056,雨水,12.524288676280676,0.798,10.0,2.52,0.0
21057,雨水,120.84179284893763,0.083,10.0,10.0,100.84
21058,雨水,125.55492113823603,0.08,10.0,10.0,105.55
21059,雨水,41.89859926431813,0.239,10.0,10.0,21.9
21060,雨水,17.893845925340088,0.559,10.0,7.89,0.0
21061,雨水,17.07846886499718,0.586,10.0,7.08,0.0
21062,汚水,26.464960465434572,0.378,10.0,10.0,6.46
21063,汚水,12.531099582941364,0.798,10.0,2.53,0.0
21065,汚水,57.05713275839515,0.175,10.0,10.0,37.06
21066,汚水,80.70395530013508,0.124,10.0,10.0,60.7
21067,汚水,4.204000490817532,1.0,4.2,0.0,0.0
21068,汚水,3.2033200876684833,1.0,3.2,0.0,0.0
21069,汚水,11.349907298328942,0.881,10.0,1.35,0.0
21070,汚水,42.32073380399178,0.236,10.0,10.0,22.32
21071,汚水,6.245732340530529,1.0,6.25,0.0,0.0
21072,汚水,60.905362371046344,0.164,10.0,10.0,40.91
21073,汚水,28.239516023220435,0.354,10.0,10.0,8.24
21074,汚水,9.166096230976825,1.0,9.17,0.0,0.0
21075,汚水,14.807521253703193,0.675,10.0,4.81,0.0
21076,汚水,4.949329364028738,1.0,4.95,0.0,0.0
21077,汚水,6.916778283371302,1.0,6.92,0.0,0.0
21078,汚水,23.8414508045691,0.419,10.0,10.0,3.84
21079,汚水,28.580436865170565,0.35,10.0,10.0,8.58
21080,汚水,18.9992792753554,0.526,10.0,9.0,0.0
21081,汚水,21.091520353060925,0.474,10.0,10.0,1.09
21082,汚水,14.426003739857055,0.693,10.0,4.43,0.0
21083,汚水,4.242925611693441,1.0,4.24,0.0,0.0
21084,汚水,18.15105133501065,0.551,10.0,8.15,0.0
21085,汚水,42.56003823198019,0.235,10.0,10.0,22.56
21086,汚水,15.662768018878268,0.638,10.0,5.66,0.0
21087,汚水,8.840719795026885,1.0,8.84,0.0,0.0
21088,汚水,9.218024891588607,1.0,9.22,0.0,0.0
21089,汚水,6.2774297425174375,1.0,6.28,0.0,0.0
21090,汚水,21.160361417771504,0.473,10.0,10.0,1.16
21091,汚水,7.394080518849641,1.0,7.39,0.0,0.0
21092,汚水,2.830078653898211,1.0,2.83,0.0,0.0
21093,汚水,26.351112876098913,0.379,10.0,10.0,6.35
21094,汚水,34.474815537031304,0.29,10.0,10.0,14.47
21095,汚水,14.154264680905843,0.707,10.0,4.15,0.0
21096,汚水,20.71231992667475,0.483,10.0,10.0,0.71
21097,汚水,25.736946788166396,0.389,10.0,10.0,5.74
21098,汚水,15.491872131887508,0.645,10.0,5.49,0.0
21099,汚水,3.2734535742316777,1.0,3.27,0.0,0.0
21100,汚水,18.511491121651304,0.54,10.0,8.51,0.0
21101,汚水,12.948207209500545,0.772,10.0,2.95,0.0
21102,汚水,24.587995228044207,0.407,10.0,10.0,4.59
21103,汚水,24.85892798057327,0.402,10.0,10.0,4.86
21104,汚水,7.895826808687701,1.0,7.9,0.0,0.0
21105,汚水,14.422804550823919,0.693,10.0,4.42,0.0
21106,汚水,19.495083700746292,0.513,10.0,9.5,0.0
21107,汚水,18.202118753371437,0.549,10.0,8.2,0.0
21108,汚水,28.87461095286754,0.346,10.0,10.0,8.87
21109,汚水,8.601432394064178,1.0,8.6,0.0,0.0
21110,汚水,66.64104795002108,0.15,10.0,10.0,46.64
21111,汚水,5.153318293110278,1.0,5.15,0.0,0.0
21112,汚水,15.55335654216027,0.643,10.0,5.55,0.0
21113,汚水,6.138025540948979,1.0,6.14,0.0,0.0
21114,汚水,15.974947416616457,0.626,10.0,5.97,0.0
21115,汚水,5.264653385732885,1.0,5.26,0.0,0.0
21116,汚水,33.1240444459503,0.302,10.0,10.0,13.12
21117,汚水,19.61469267626817,0.51,10.0,9.61,0.0
21118,汚水,18.582476655102177,0.538,10.0,8.58,0.0
21119,汚水,22.64392236435323,0.442,10.0,10.0,2.64
21120,汚水,39.58513067101779,0.253,10.0,10.0,19.59
21121,汚水,37.08440338182167,0.27,10.0,10.0,17.08
21122,汚水,5.750513949923166,1.0,5.75,0.0,0.0
21123,汚水,20.034963435068413,0.499,10.0,10.0,0.03
21124,汚水,29.894997106934035,0.335,10.0,10.0,9.89
21125,汚水,3.7736140314046844,1.0,3.77,0.0,0.0
21126,汚水,19.52376125093,0.512,10.0,9.52,0.0
21127,汚水,25.240318698850764,0.396,10.0,10.0,5.24
21128,汚水,42.736003236742185,0.234,10.0,10.0,22.74
21129,汚水,58.10649572115396,0.172,10.0,10.0,38.11
21130,汚水,24.438031168825916,0.409,10.0,10.0,4.44
21131,汚水,28.77423677304089,0.348,10.0,10.0,8.77
21132,汚水,8.625010850880306,1.0,8.63,0.0,0.0
21133,汚水,63.04823538445589,0.159,10.0,10.0,43.05
21134,汚水,10.74398875141118,0.931,10.0,0.74,0.0
21135,汚水,8.341781114664204,1.0,8.34,0.0,0.0
21136,汚水,14.882735103696454,0.672,10.0,4.88,0.0
21137,汚水,24.427089164828462,0.409,10.0,10.0,4.43
21138,汚水,5.734705335307886,1.0,5.73,0.0,0.0
21139,汚水,15.18848439771035,0.658,10.0,5.19,0.0
21140,汚水,34.67397687962383,0.288,10.0,10.0,14.67
21141,汚水,36.01866474714546,0.278,10.0,10.0,16.02
21142,汚水,5.268873810034125,1.0,5.27,0.0,0.0
21143,汚水,9.12899698017664,1.0,9.13,0.0,0.0
21144,汚水,19.76716670204357,0.506,10.0,9.77,0.0
21145,汚水,11.17696820018575,0.895,10.0,1.18,0.0
21146,汚水,6.779049248273973,1.0,6.78,0.0,0.0
21147,汚水,4.821873374855248,1.0,4.82,0.0,0.0
21148,汚水,11.248124562574551,0.889,10.0,1.25,0.0
21149,汚水,28.910370653234494,0.346,10.0,10.0,8.91
21150,汚水,4.629728184472794,1.0,4.63,0.0,0.0
21151,汚水,20.35538127181581,0.491,10.0,10.0,0.36
21152,汚水,6.1001243573036,1.0,6.1,0.0,0.0
21153,汚水,5.277900308962225,1.0,5.28,0.0,0.0
21154,汚水,20.860188673529027,0.479,10.0,10.0,0.86
21155,汚水,26.563853592169377,0.376,10.0,10.0,6.56
21156,汚水,48.05140154697258,0.208,10.0,10.0,28.05
21157,汚水,23.20791326118308,0.431,10.0,10.0,3.21
21158,汚水,23.915667852704132,0.418,10.0,10.0,3.92
21159,汚水,16.276919923328688,0.614,10.0,6.28,0.0
